"Source","Target","Citation.Count","Source.Type","Source.Year"
29291016,25921068,0,"Paper",2017
29291016,27258521,0,"Paper",2017
29291016,27929395,0,"Paper",2017
29291016,27997903,0,"Paper",2017
29291016,28969093,0,"Paper",2017
29291016,24014594,0,"Paper",2017
29291016,26230526,0,"Paper",2017
29291016,24039610,0,"Paper",2017
29291016,23249747,0,"Paper",2017
29291016,28594838,0,"Paper",2017
29291016,26649774,0,"Paper",2017
29291016,25749389,0,"Paper",2017
29291016,26861625,0,"Paper",2017
29290828,29290828,0,"Paper",2018
29290828,27050392,0,"Paper",2018
29290828,23446348,0,"Paper",2018
29290828,28368401,0,"Paper",2018
29290828,26377962,0,"Paper",2018
29290828,25242144,0,"Paper",2018
29290828,28498369,0,"Paper",2018
29288268,29288268,0,"Paper",2017
29286141,29286141,0,"Paper",2018
29286141,24811520,0,"Paper",2018
29286141,27604105,0,"Paper",2018
29286141,27740630,0,"Paper",2018
29286141,27613831,0,"Paper",2018
29286141,26884878,0,"Paper",2018
29286141,27258521,0,"Paper",2018
29286141,26600397,0,"Paper",2018
29286141,27997903,0,"Paper",2018
29286141,23446348,0,"Paper",2018
29286141,22319583,0,"Paper",2018
29286141,27058418,0,"Paper",2018
29286141,25768908,0,"Paper",2018
29286141,27903978,0,"Paper",2018
29286141,25404635,0,"Paper",2018
29286141,26931159,0,"Paper",2018
29286141,27752108,0,"Paper",2018
29286141,27484176,0,"Paper",2018
29286141,23446346,0,"Paper",2018
29286141,25242144,0,"Paper",2018
29286141,27796758,0,"Paper",2018
29286141,25749389,0,"Paper",2018
29286141,25449546,0,"Paper",2018
29283313,29283313,0,"Paper",2018
29283313,27613831,0,"Paper",2018
29283313,27050392,0,"Paper",2018
29283313,25921068,0,"Paper",2018
29283313,28358055,0,"Paper",2018
29283313,28611215,0,"Paper",2018
29283313,28991235,0,"Paper",2018
29283313,23446348,0,"Paper",2018
29283313,25543144,0,"Paper",2018
29283313,25558066,0,"Paper",2018
29283313,25281217,0,"Paper",2018
29283313,24427167,0,"Paper",2018
29283313,25624062,0,"Paper",2018
29283313,26541409,0,"Paper",2018
29283313,29263845,0,"Paper",2018
29283313,25768908,0,"Paper",2018
29283313,26657634,0,"Paper",2018
29283313,24339831,0,"Paper",2018
29283313,27886165,0,"Paper",2018
29283313,27298156,0,"Paper",2018
29283313,28355180,0,"Paper",2018
29283313,23446346,0,"Paper",2018
29283313,25242144,0,"Paper",2018
29283313,28249903,0,"Paper",2018
29283313,26657152,0,"Paper",2018
29283313,26669964,0,"Paper",2018
29283313,28174233,0,"Paper",2018
29283313,25242744,0,"Paper",2018
29283313,25234927,0,"Paper",2018
29283313,25749389,0,"Paper",2018
29283313,25070500,0,"Paper",2018
29283313,25449546,0,"Paper",2018
29283313,25714049,0,"Paper",2018
29277177,29277177,0,"Paper",2017
29277177,28761361,0,"Paper",2017
29277177,27642589,0,"Paper",2017
29277177,28634583,0,"Paper",2017
29277177,28738961,0,"Paper",2017
29277177,28636993,0,"Paper",2017
29277177,28977896,0,"Paper",2017
29270748,29270748,0,"Paper",2017
29270748,27158380,0,"Paper",2017
29270748,24014594,0,"Paper",2017
29270748,28794202,0,"Paper",2017
29270748,22319583,0,"Paper",2017
29270748,25624062,0,"Paper",2017
29270748,25768908,0,"Paper",2017
29270748,28089832,0,"Paper",2017
29270748,27119352,0,"Paper",2017
29270748,25242144,0,"Paper",2017
29270748,28657541,0,"Paper",2017
29270748,27373735,0,"Paper",2017
29268657,29268657,0,"Paper",2018
29268657,27612318,0,"Paper",2018
29268657,24811520,0,"Paper",2018
29268657,27050392,0,"Paper",2018
29268657,25873049,0,"Paper",2018
29268657,25543144,0,"Paper",2018
29268657,28415618,0,"Paper",2018
29268657,27878987,0,"Paper",2018
29268657,26931159,0,"Paper",2018
29268657,26349458,0,"Paper",2018
29268657,27040791,0,"Paper",2018
29268657,27365365,0,"Paper",2018
29268657,23446346,0,"Paper",2018
29268657,25242144,0,"Paper",2018
29268657,25449546,0,"Paper",2018
29268657,26861625,0,"Paper",2018
29268657,27350239,0,"Paper",2018
29268579,29268579,0,"Paper",2018
29268579,24811520,0,"Paper",2018
29268579,27050392,0,"Paper",2018
29268579,23446348,0,"Paper",2018
29268579,28344080,0,"Paper",2018
29268579,26541409,0,"Paper",2018
29268579,26377962,0,"Paper",2018
29268579,23446346,0,"Paper",2018
29268579,28786753,0,"Paper",2018
29268579,25242744,0,"Paper",2018
29268579,28344082,0,"Paper",2018
29263845,29263845,0,"Paper",2017
29263845,24811520,0,"Paper",2017
29263845,26138677,0,"Paper",2017
29263845,27613831,0,"Paper",2017
29263845,27050392,0,"Paper",2017
29263845,23446348,0,"Paper",2017
29263845,24014594,0,"Paper",2017
29263845,26848835,0,"Paper",2017
29263845,28794202,0,"Paper",2017
29263845,25543144,0,"Paper",2017
29263845,25558066,0,"Paper",2017
29263845,22319583,0,"Paper",2017
29263845,28344080,0,"Paper",2017
29263845,27429839,0,"Paper",2017
29263845,26485708,0,"Paper",2017
29263845,24609083,0,"Paper",2017
29263845,26541409,0,"Paper",2017
29263845,25768908,0,"Paper",2017
29263845,24039610,0,"Paper",2017
29263845,28535767,0,"Paper",2017
29263845,28103507,0,"Paper",2017
29263845,23249747,0,"Paper",2017
29263845,27484176,0,"Paper",2017
29263845,23446346,0,"Paper",2017
29263845,25242144,0,"Paper",2017
29263845,28249903,0,"Paper",2017
29263845,28174233,0,"Paper",2017
29263845,28344082,0,"Paper",2017
29263845,25749389,0,"Paper",2017
29263845,25070500,0,"Paper",2017
29263845,26861625,0,"Paper",2017
29263845,27543790,0,"Paper",2017
29263845,25714049,0,"Paper",2017
29260931,29260931,0,"Paper",2018
29260931,24811520,0,"Paper",2018
29260931,26802132,0,"Paper",2018
29260931,27050392,0,"Paper",2018
29260931,23446348,0,"Paper",2018
29260931,24427167,0,"Paper",2018
29260931,25768908,0,"Paper",2018
29260931,26377962,0,"Paper",2018
29260931,23446346,0,"Paper",2018
29260931,26861625,0,"Paper",2018
29260931,25714049,0,"Paper",2018
29255366,29255366,0,"Paper",2017
29255366,26802132,0,"Paper",2017
29255366,27986464,0,"Paper",2017
29255366,26138677,0,"Paper",2017
29255366,25921068,0,"Paper",2017
29255366,26600397,0,"Paper",2017
29255366,27617908,0,"Paper",2017
29255366,23446348,0,"Paper",2017
29255366,24014594,0,"Paper",2017
29255366,27058418,0,"Paper",2017
29255366,28368401,0,"Paper",2017
29255366,28520103,0,"Paper",2017
29255366,28211215,0,"Paper",2017
29255366,23446346,0,"Paper",2017
29255366,27614453,0,"Paper",2017
29255366,25234927,0,"Paper",2017
29253603,29253603,0,"Paper",2018
29251325,29251325,0,"Paper",2018
29251325,26052092,0,"Paper",2018
29251325,25689795,0,"Paper",2018
29251325,26600397,0,"Paper",2018
29251325,27391479,0,"Paper",2018
29251325,25746834,0,"Paper",2018
29251325,25624062,0,"Paper",2018
29251325,27429839,0,"Paper",2018
29251325,28520103,0,"Paper",2018
29251325,28211215,0,"Paper",2018
29251325,23446346,0,"Paper",2018
29251325,25973291,0,"Paper",2018
29251325,27671698,0,"Paper",2018
29251325,28938566,0,"Paper",2018
29251325,25749389,0,"Paper",2018
29248507,29248507,0,"Paper",2018
29248507,25259915,0,"Paper",2018
29248507,24811520,0,"Paper",2018
29248507,27740630,0,"Paper",2018
29248507,26052092,0,"Paper",2018
29248507,26138677,0,"Paper",2018
29248507,25921068,0,"Paper",2018
29248507,25583365,0,"Paper",2018
29248507,23446348,0,"Paper",2018
29248507,26057830,0,"Paper",2018
29248507,28418376,0,"Paper",2018
29248507,25281217,0,"Paper",2018
29248507,28344080,0,"Paper",2018
29248507,26660425,0,"Paper",2018
29248507,25376581,0,"Paper",2018
29248507,26485708,0,"Paper",2018
29248507,26541409,0,"Paper",2018
29248507,28334396,0,"Paper",2018
29248507,25768908,0,"Paper",2018
29248507,28535767,0,"Paper",2018
29248507,28281539,0,"Paper",2018
29248507,23249747,0,"Paper",2018
29248507,23446346,0,"Paper",2018
29248507,28045102,0,"Paper",2018
29248507,26669964,0,"Paper",2018
29248507,27796758,0,"Paper",2018
29248507,25242744,0,"Paper",2018
29248507,25234927,0,"Paper",2018
29248507,28344082,0,"Paper",2018
29248507,25070500,0,"Paper",2018
29248507,25714049,0,"Paper",2018
29247798,29247798,0,"Paper",2018
29247673,29247673,0,"Paper",2018
29245064,29245064,0,"Paper",2018
29245064,26450910,0,"Paper",2018
29245064,24811520,0,"Paper",2018
29245064,28687357,0,"Paper",2018
29245064,27642589,0,"Paper",2018
29245064,27613831,0,"Paper",2018
29245064,27050392,0,"Paper",2018
29245064,28744405,0,"Paper",2018
29245064,25921068,0,"Paper",2018
29245064,25689795,0,"Paper",2018
29245064,23446348,0,"Paper",2018
29245064,28798046,0,"Paper",2018
29245064,28794202,0,"Paper",2018
29245064,25558066,0,"Paper",2018
29245064,25281217,0,"Paper",2018
29245064,27058418,0,"Paper",2018
29245064,28344080,0,"Paper",2018
29245064,28282919,0,"Paper",2018
29245064,25624062,0,"Paper",2018
29245064,26485708,0,"Paper",2018
29245064,28368401,0,"Paper",2018
29245064,24609083,0,"Paper",2018
29245064,25768908,0,"Paper",2018
29245064,28622299,0,"Paper",2018
29245064,26657634,0,"Paper",2018
29245064,28685964,0,"Paper",2018
29245064,24039610,0,"Paper",2018
29245064,27040497,0,"Paper",2018
29245064,28765045,0,"Paper",2018
29245064,28103507,0,"Paper",2018
29245064,27092176,0,"Paper",2018
29245064,23249747,0,"Paper",2018
29245064,27752108,0,"Paper",2018
29245064,28484086,0,"Paper",2018
29245064,28625551,0,"Paper",2018
29245064,28636993,0,"Paper",2018
29245064,27484176,0,"Paper",2018
29245064,23446346,0,"Paper",2018
29245064,25242144,0,"Paper",2018
29245064,26657152,0,"Paper",2018
29245064,28625552,0,"Paper",2018
29245064,27739534,0,"Paper",2018
29245064,27671698,0,"Paper",2018
29245064,28344082,0,"Paper",2018
29245064,25749389,0,"Paper",2018
29245064,25070500,0,"Paper",2018
29245064,26861625,0,"Paper",2018
29245064,25544350,0,"Paper",2018
29245064,25714049,0,"Paper",2018
29241190,29241190,0,"Paper",2017
29240459,29240459,0,"Paper",2018
29237301,29237301,0,"Paper",2018
29236709,29236709,0,"Paper",2017
29236709,26450910,0,"Paper",2017
29236709,25921068,0,"Paper",2017
29236709,23446348,0,"Paper",2017
29236709,28798046,0,"Paper",2017
29236709,26848835,0,"Paper",2017
29236709,25558066,0,"Paper",2017
29236709,25281217,0,"Paper",2017
29236709,22319583,0,"Paper",2017
29236709,26076956,0,"Paper",2017
29236709,24609083,0,"Paper",2017
29236709,23249747,0,"Paper",2017
29236709,23446346,0,"Paper",2017
29236709,25242744,0,"Paper",2017
29236709,21964070,0,"Paper",2017
29230098,29230098,0,"Paper",2017
29230098,28682884,0,"Paper",2017
29230098,27362560,0,"Paper",2017
29230098,25259915,0,"Paper",2017
29230098,24811520,0,"Paper",2017
29230098,27588461,0,"Paper",2017
29230098,28687357,0,"Paper",2017
29230098,27539542,0,"Paper",2017
29230098,26802132,0,"Paper",2017
29230098,28485684,0,"Paper",2017
29230098,28412345,0,"Paper",2017
29230098,25921068,0,"Paper",2017
29230098,28618429,0,"Paper",2017
29230098,22140119,0,"Paper",2017
29230098,26945092,0,"Paper",2017
29230098,25728652,0,"Paper",2017
29230098,27677588,0,"Paper",2017
29230098,28095716,0,"Paper",2017
29230098,23446348,0,"Paper",2017
29230098,28906455,0,"Paper",2017
29230098,26057830,0,"Paper",2017
29230098,24014594,0,"Paper",2017
29230098,28253710,0,"Paper",2017
29230098,28634583,0,"Paper",2017
29230098,25873049,0,"Paper",2017
29230098,25543144,0,"Paper",2017
29230098,26230526,0,"Paper",2017
29230098,28418376,0,"Paper",2017
29230098,25558066,0,"Paper",2017
29230098,25281217,0,"Paper",2017
29230098,24427167,0,"Paper",2017
29230098,25746834,0,"Paper",2017
29230098,22319583,0,"Paper",2017
29230098,27058418,0,"Paper",2017
29230098,28415618,0,"Paper",2017
29230098,28737829,0,"Paper",2017
29230098,28344080,0,"Paper",2017
29230098,26076956,0,"Paper",2017
29230098,28080204,0,"Paper",2017
29230098,28732203,0,"Paper",2017
29230098,27429839,0,"Paper",2017
29230098,25768908,0,"Paper",2017
29230098,28903484,0,"Paper",2017
29230098,28210621,0,"Paper",2017
29230098,28685964,0,"Paper",2017
29230098,28255427,0,"Paper",2017
29230098,24039610,0,"Paper",2017
29230098,25404635,0,"Paper",2017
29230098,27047251,0,"Paper",2017
29230098,28710406,0,"Paper",2017
29230098,26223268,0,"Paper",2017
29230098,27092176,0,"Paper",2017
29230098,27298156,0,"Paper",2017
29230098,26873092,0,"Paper",2017
29230098,28281539,0,"Paper",2017
29230098,23249747,0,"Paper",2017
29230098,26349458,0,"Paper",2017
29230098,28625551,0,"Paper",2017
29230098,27484176,0,"Paper",2017
29230098,23446346,0,"Paper",2017
29230098,25242144,0,"Paper",2017
29230098,28779132,0,"Paper",2017
29230098,28657541,0,"Paper",2017
29230098,26649774,0,"Paper",2017
29230098,25120561,0,"Paper",2017
29230098,28079129,0,"Paper",2017
29230098,27958329,0,"Paper",2017
29230098,28625552,0,"Paper",2017
29230098,28498369,0,"Paper",2017
29230098,26669964,0,"Paper",2017
29230098,27246710,0,"Paper",2017
29230098,25242744,0,"Paper",2017
29230098,27619342,0,"Paper",2017
29230098,27449861,0,"Paper",2017
29230098,27671698,0,"Paper",2017
29230098,28344082,0,"Paper",2017
29230098,25749389,0,"Paper",2017
29230098,28817829,0,"Paper",2017
29230098,25070500,0,"Paper",2017
29230098,25449546,0,"Paper",2017
29230098,26861625,0,"Paper",2017
29230098,24744771,0,"Paper",2017
29229385,29229385,0,"Paper",2018
29228714,29228714,0,"Paper",2017
29228714,27986464,0,"Paper",2017
29228714,27613831,0,"Paper",2017
29228714,25921068,0,"Paper",2017
29228714,22140119,0,"Paper",2017
29228714,27315811,0,"Paper",2017
29228714,23446348,0,"Paper",2017
29228714,24427167,0,"Paper",2017
29228714,22319583,0,"Paper",2017
29228714,28415618,0,"Paper",2017
29228714,25624062,0,"Paper",2017
29228714,24609083,0,"Paper",2017
29228714,27903978,0,"Paper",2017
29228714,24039610,0,"Paper",2017
29228714,28103507,0,"Paper",2017
29228714,23249747,0,"Paper",2017
29228714,27484176,0,"Paper",2017
29228714,23446346,0,"Paper",2017
29228714,25973291,0,"Paper",2017
29228714,25242144,0,"Paper",2017
29228714,28249903,0,"Paper",2017
29228714,26553571,0,"Paper",2017
29228714,26657152,0,"Paper",2017
29228714,27614453,0,"Paper",2017
29228714,25242744,0,"Paper",2017
29228714,25749389,0,"Paper",2017
29228714,25449546,0,"Paper",2017
29228714,25544350,0,"Paper",2017
29228714,28278047,0,"Paper",2017
29228601,29228601,0,"Paper",2017
29228601,27158380,0,"Paper",2017
29228601,24811520,0,"Paper",2017
29228601,24297251,0,"Paper",2017
29228601,28380516,0,"Paper",2017
29228601,26802132,0,"Paper",2017
29228601,28485684,0,"Paper",2017
29228601,27740630,0,"Paper",2017
29228601,28279183,0,"Paper",2017
29228601,26052092,0,"Paper",2017
29228601,26138677,0,"Paper",2017
29228601,27050392,0,"Paper",2017
29228601,25921068,0,"Paper",2017
29228601,25689795,0,"Paper",2017
29228601,23446348,0,"Paper",2017
29228601,29137225,0,"Paper",2017
29228601,27391479,0,"Paper",2017
29228601,22319583,0,"Paper",2017
29228601,24609083,0,"Paper",2017
29228601,27363013,0,"Paper",2017
29228601,26657634,0,"Paper",2017
29228601,26211738,0,"Paper",2017
29228601,26177684,0,"Paper",2017
29228601,27047251,0,"Paper",2017
29228601,26931159,0,"Paper",2017
29228601,23249747,0,"Paper",2017
29228601,23446346,0,"Paper",2017
29228601,28086788,0,"Paper",2017
29228601,25242144,0,"Paper",2017
29228601,25120561,0,"Paper",2017
29228601,27958329,0,"Paper",2017
29228601,25242744,0,"Paper",2017
29228601,28514762,0,"Paper",2017
29223555,29223555,0,"Paper",2017
29221160,29221160,0,"Paper",2017
29221160,27050392,0,"Paper",2017
29221160,22140119,0,"Paper",2017
29221160,23446348,0,"Paper",2017
29221160,24014594,0,"Paper",2017
29221160,22319583,0,"Paper",2017
29221160,25624062,0,"Paper",2017
29221160,25768908,0,"Paper",2017
29221160,23249747,0,"Paper",2017
29221160,23446346,0,"Paper",2017
29221160,26657152,0,"Paper",2017
29221160,25242744,0,"Paper",2017
29221160,25749389,0,"Paper",2017
29221160,25070500,0,"Paper",2017
29218114,29218114,0,"Paper",2017
29218114,27158380,0,"Paper",2017
29218114,24811520,0,"Paper",2017
29218114,27258521,0,"Paper",2017
29218114,25689795,0,"Paper",2017
29218114,23446348,0,"Paper",2017
29218114,26031810,0,"Paper",2017
29218114,25624062,0,"Paper",2017
29218114,26171810,0,"Paper",2017
29218114,27465405,0,"Paper",2017
29218114,25404635,0,"Paper",2017
29218114,27298156,0,"Paper",2017
29218114,27752108,0,"Paper",2017
29218114,27119352,0,"Paper",2017
29218114,27484176,0,"Paper",2017
29218114,23446346,0,"Paper",2017
29218114,25242744,0,"Paper",2017
29209594,29209594,0,"Paper",2017
29207676,29207676,0,"Paper",2017
29207676,27158380,0,"Paper",2017
29207676,28412345,0,"Paper",2017
29207676,27982734,0,"Paper",2017
29207676,23446348,0,"Paper",2017
29207676,25873049,0,"Paper",2017
29207676,26230526,0,"Paper",2017
29207676,25281217,0,"Paper",2017
29207676,27058418,0,"Paper",2017
29207676,28368401,0,"Paper",2017
29207676,27476877,0,"Paper",2017
29207676,24339831,0,"Paper",2017
29207676,26177684,0,"Paper",2017
29207676,28265491,0,"Paper",2017
29207676,23446346,0,"Paper",2017
29207676,28249903,0,"Paper",2017
29207676,26649774,0,"Paper",2017
29207676,27671698,0,"Paper",2017
29207676,25234927,0,"Paper",2017
29207676,28938566,0,"Paper",2017
29207676,25749389,0,"Paper",2017
29207642,29207642,0,"Paper",2017
29207642,22319583,0,"Paper",2017
29207642,23249747,0,"Paper",2017
29207642,25973291,0,"Paper",2017
29206174,29206174,0,"Paper",2017
29206174,24811520,0,"Paper",2017
29206174,28368401,0,"Paper",2017
29206174,25404635,0,"Paper",2017
29197342,29197342,0,"Paper",2017
29197342,28395271,0,"Paper",2017
29197342,26052092,0,"Paper",2017
29197342,28404936,0,"Paper",2017
29197342,28406715,0,"Paper",2017
29197342,28598284,0,"Paper",2017
29197342,26358722,0,"Paper",2017
29197342,25404635,0,"Paper",2017
29197342,28103507,0,"Paper",2017
29197342,28636993,0,"Paper",2017
29197342,27365365,0,"Paper",2017
29197342,27246710,0,"Paper",2017
29188496,29188496,0,"Paper",2018
29188496,29165116,0,"Paper",2018
29188496,27642589,0,"Paper",2018
29188496,26556385,0,"Paper",2018
29188496,28634583,0,"Paper",2018
29188496,25746834,0,"Paper",2018
29188496,28349836,0,"Paper",2018
29188496,28685964,0,"Paper",2018
29188496,23446346,0,"Paper",2018
29188496,27929140,0,"Paper",2018
29188496,25234927,0,"Paper",2018
29183005,29183005,0,"Paper",2017
29182528,29182528,0,"Paper",2017
29182528,26450910,0,"Paper",2017
29182528,27362560,0,"Paper",2017
29182528,28443463,0,"Paper",2017
29182528,24811520,0,"Paper",2017
29182528,27539542,0,"Paper",2017
29182528,26802132,0,"Paper",2017
29182528,27986464,0,"Paper",2017
29182528,28412345,0,"Paper",2017
29182528,28651352,0,"Paper",2017
29182528,26138677,0,"Paper",2017
29182528,27050392,0,"Paper",2017
29182528,27606420,0,"Paper",2017
29182528,26846540,0,"Paper",2017
29182528,28618429,0,"Paper",2017
29182528,27258521,0,"Paper",2017
29182528,25689795,0,"Paper",2017
29182528,22140119,0,"Paper",2017
29182528,26600397,0,"Paper",2017
29182528,24035906,0,"Paper",2017
29182528,23446348,0,"Paper",2017
29182528,28860123,0,"Paper",2017
29182528,28798046,0,"Paper",2017
29182528,26848835,0,"Paper",2017
29182528,27928058,0,"Paper",2017
29182528,27531932,0,"Paper",2017
29182528,25543144,0,"Paper",2017
29182528,26230526,0,"Paper",2017
29182528,28418376,0,"Paper",2017
29182528,25558066,0,"Paper",2017
29182528,25281217,0,"Paper",2017
29182528,24427167,0,"Paper",2017
29182528,28739726,0,"Paper",2017
29182528,28272342,0,"Paper",2017
29182528,22319583,0,"Paper",2017
29182528,27058418,0,"Paper",2017
29182528,29098316,0,"Paper",2017
29182528,28344080,0,"Paper",2017
29182528,28080204,0,"Paper",2017
29182528,28991692,0,"Paper",2017
29182528,25376581,0,"Paper",2017
29182528,25624062,0,"Paper",2017
29182528,28206972,0,"Paper",2017
29182528,26485708,0,"Paper",2017
29182528,26541409,0,"Paper",2017
29182528,28983619,0,"Paper",2017
29182528,25768908,0,"Paper",2017
29182528,28903484,0,"Paper",2017
29182528,27878383,0,"Paper",2017
29182528,27363013,0,"Paper",2017
29182528,28779016,0,"Paper",2017
29182528,28947970,0,"Paper",2017
29182528,26657634,0,"Paper",2017
29182528,24039610,0,"Paper",2017
29182528,26211738,0,"Paper",2017
29182528,27040497,0,"Paper",2017
29182528,28211215,0,"Paper",2017
